IATI-Identifier, status,location name,description,point srs name,coordinates,address
"GB-1-202345","Implementation","Mkushi","Mkushi,Mkushi,Central,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.9926200000000010  29.4949400000000000","ZM"
"GB-1-202345","Implementation","Mumbwa","Mumbwa,Mumbwa,Central,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.9711500000000000  26.4523800000000020","ZM"
"GB-1-202345","Implementation","Serenje","Serenje,Serenje,Central,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.2655499999999990  30.2649300000000000","ZM"
"GB-1-202345","Implementation","Lufwanyama","Lufwanyama,Lufwanyama,Copperbelt,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-12.9256700000000000  27.5051600000000000","ZM"
"GB-1-202345","Implementation","Masaiti","Masaiti,Masaiti,Copperbelt,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.2374899999999990  28.7464900000000010","ZM"
"GB-1-202345","Implementation","Mpongwe","Mpongwe,Mpongwe,Copperbelt,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.6094800000000000  27.7471800000000000","ZM"
"GB-1-202345","Implementation","Chadiza","Chadiza,Chadiza,Eastern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.0837600000000000  32.6416800000000010","ZM"
"GB-1-202345","Implementation","Chipata","Chipata,Chipata,Eastern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.6390999999999990  32.6457199999999970","ZM"
"GB-1-202345","Implementation","Katete","Katete,Katete,Eastern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.0633300000000010  31.8840800000000010","ZM"
"GB-1-202345","Implementation","Lundazi","Lundazi,Lundazi,Eastern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-12.4269500000000000  32.9565899999999980","ZM"
"GB-1-202345","Implementation","Mambwe","Mambwe,Mambwe,Eastern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.3012900000000000  32.0683099999999970","ZM"
"GB-1-202345","Implementation","Nyimba","Nyimba,Petauke,Eastern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.5598100000000010  30.8160099999999990","ZM"
"GB-1-202345","Implementation","Petauke","Petauke,Petauke,Eastern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.3565900000000010  30.6819700000000000","ZM"
"GB-1-202345","Implementation","Chiengi","Chiengi,Chiengi,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -8.6492799999999992  29.1672400000000000","ZM"
"GB-1-202345","Implementation","Kawambwa","Kawambwa,Kawambwa,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -9.7241700000000009  29.1747900000000020","ZM"
"GB-1-202345","Implementation","Milenge","Milenge,Milenge,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.9088800000000000  28.9518300000000010","ZM"
"GB-1-202345","Implementation","Mwense","Mwense,Mwense,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-10.4694000000000000  29.0213199999999990","ZM"
"GB-1-202345","Implementation","Nchelenge","Nchelenge,Nchelenge,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -9.3417800000000000  28.7344900000000010","ZM"
"GB-1-202345","Implementation","Samfya","Samfya,Samfya,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.4547700000000000  29.8236300000000010","ZM"
"GB-1-202345","Implementation","Chongwe","Chongwe,Chongwe,Lusaka,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.3270400000000000  28.6817300000000020","ZM"
"GB-1-202345","Implementation","Kafue","Kafue,Kafue,Lusaka,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.7515600000000000  28.1638899999999990","ZM"
"GB-1-202345","Implementation","Chinsali","Chinsali,Chinsali,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.1554900000000000  31.8703100000000000","ZM"
"GB-1-202345","Implementation","Isoka","Isoka,Isoka,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-10.2546800000000000  33.0146400000000000","ZM"
"GB-1-202345","Implementation","Mpika","Mpika,Mpika,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-12.1695200000000000  31.2227099999999990","ZM"
"GB-1-202345","Implementation","Kaputa","Kaputa,Kaputa,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -8.7826400000000007  29.9219399999999990","ZM"
"GB-1-202345","Implementation","Mbala","Mbala,Mpulungu,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -8.8462829999999997  31.3744599999999990","ZM"
"GB-1-202345","Implementation","Mpulungu","Mpulungu,Mpulungu,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -9.0853199999999994  30.9389000000000000","ZM"
"GB-1-202345","Implementation","Kasempa","Kasempa,Kasempa,North Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.8434000000000010  26.2381300000000020","ZM"
"GB-1-202345","Implementation","Mufumbwe","Mufumbwe,Mufumbwe,North Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.9833300000000000  25.2412500000000010","ZM"
"GB-1-202345","Implementation","Mwinilunga","Mwinilunga,Mwinilunga,North Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-12.3341999999999990  24.8871499999999980","ZM"
"GB-1-202345","Implementation","Solwezi","Solwezi,Solwezi,North Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-12.5476800000000000  26.1546500000000000","ZM"
"GB-1-202345","Implementation","Choma","Choma,Choma,Southern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-16.8100600000000000  26.9853099999999980","ZM"
"GB-1-202345","Implementation","Kalomo","Kalomo,Kalomo,Southern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-17.1560200000000020  26.6020399999999990","ZM"
"GB-1-202345","Implementation","Kazungula","Kazungula,Kazungula,Southern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-17.0645400000000010  26.0069200000000010","ZM"
"GB-1-202345","Implementation","Mazabuka","Mazabuka,Mazabuka,Southern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.8557900000000010  27.7577900000000000","ZM"
"GB-1-202345","Implementation","Monze","Monze,Monze,Southern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-16.2081300000000010  27.5114500000000000","ZM"
"GB-1-202345","Implementation","Namwala","Namwala,Itezhi-Tezhi,Southern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.7504300000000000  26.4384400000000000","ZM"
"GB-1-202345","Implementation","Sinazongwe","Sinazongwe,Sinazongwe,Southern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-17.2715199999999990  27.3460399999999990","ZM"
"GB-1-202345","Implementation","Kalabo","Kalabo,Kalobo,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.9703199999999990  22.6810699999999980","ZM"
"GB-1-202345","Implementation","Kaoma","Kaoma,Kaoma,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.0067500000000000  24.5167600000000010","ZM"
"GB-1-202345","Implementation","Mongu","Mongu,Mongu,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.2698100000000000  23.1345600000000000","ZM"
"GB-1-202345","Implementation","Mansa","Mansa,Mansa,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.1979500000000010  28.8909799999999990","ZM"
"GB-1-202345","Implementation","Nsama","Nsama,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -8.8948300000000007  29.9603000000000000","ZM"
"GB-1-202345","Implementation","Chembe","Chembe,Mansa,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.9684700000000000  28.7459400000000010","ZM"
"GB-1-202504","Implementation","Lusaka","Lusaka,Lusaka,Lusaka,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.4148999999999990  28.2809099999999990","ZM"
"GB-1-202504","Implementation","Kalabo","Kalabo,Kalobo,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.9703199999999990  22.6810699999999980","ZM"
"GB-1-202504","Implementation","Kaoma","Kaoma,Kaoma,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.0067500000000000  24.5167600000000010","ZM"
"GB-1-202504","Implementation","Lukulu","Lukulu,Lukulu,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.0874700000000000  23.5728599999999990","ZM"
"GB-1-202504","Implementation","Mongu","Mongu,Mongu,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.2698100000000000  23.1345600000000000","ZM"
"GB-1-202504","Implementation","Senanga","Senanga,Senanga,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.9806300000000000  23.3613000000000000","ZM"
"GB-1-202504","Implementation","Sesheke","Sesheke,Sesheke,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-16.6610100000000010  24.3370500000000010","ZM"
"GB-1-202504","Implementation","Shangombo","Shangombo,Shangombo,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-16.7765700000000000  22.6863700000000000","ZM"
"GB-1-202504","Implementation","Chiengi","Chiengi,Chiengi,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -8.6492799999999992  29.1672400000000000","ZM"
"GB-1-202504","Implementation","Kawambwa","Kawambwa,Kawambwa,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -9.7241700000000009  29.1747900000000020","ZM"
"GB-1-202504","Implementation","Mansa","Mansa,Mansa,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.1979500000000010  28.8909799999999990","ZM"
"GB-1-202504","Implementation","Milenge","Milenge,Milenge,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.9088800000000000  28.9518300000000010","ZM"
"GB-1-202504","Implementation","Mwense","Mwense,Mwense,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-10.4694000000000000  29.0213199999999990","ZM"
"GB-1-202504","Implementation","Nchelenge","Nchelenge,Nchelenge,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -9.3417800000000000  28.7344900000000010","ZM"
"GB-1-202504","Implementation","Samfya","Samfya,Samfya,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.4547700000000000  29.8236300000000010","ZM"
"GB-1-202504","Implementation","Mkushi","Mkushi,Mkushi,Central,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.9926200000000010  29.4949400000000000","ZM"
"GB-1-202504","Implementation","Serenje","Serenje,Serenje,Central,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.2655499999999990  30.2649300000000000","ZM"
"GB-1-203001","Implementation","Lusaka","Lusaka,Lusaka,Lusaka,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.4148999999999990  28.2809099999999990","ZM"
"GB-1-203355","Post-completion","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-203428","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-203428","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-203543","Implementation","Lusaka","Lusaka,Lusaka,Lusaka,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.4148999999999990  28.2809099999999990","ZM"
"GB-1-203551","Implementation","Mumbwa","Mumbwa,Mumbwa,Central,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.9711500000000000  26.4523800000000020","ZM"
"GB-1-203551","Implementation","Samfya","Samfya,Samfya,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.4547700000000000  29.8236300000000010","ZM"
"GB-1-203551","Implementation","Mwinilunga","Mwinilunga,Mwinilunga,North Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-12.3341999999999990  24.8871499999999980","ZM"
"GB-1-203551","Implementation","Chinsali","Chinsali,Chinsali,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.1554900000000000  31.8703100000000000","ZM"
"GB-1-203551","Implementation","Mbala","Mbala,Mpulungu,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -8.8462829999999997  31.3744599999999990","ZM"
"GB-1-203551","Implementation","Lundazi","Lundazi,Lundazi,Eastern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-12.4269500000000000  32.9565899999999980","ZM"
"GB-1-203551","Implementation","Mansa","Mansa,Mansa,Luapula,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-11.1979500000000010  28.8909799999999990","ZM"
"GB-1-203551","Implementation","Shangombo","Shangombo,Shangombo,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-16.7765700000000000  22.6863700000000000","ZM"
"GB-1-203551","Implementation","Zambezi","Zambezi,Zambezi,North Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.5684600000000000  22.9646900000000010","ZM"
"GB-1-203551","Implementation","Kaputa","Kaputa,Kaputa,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326"," -8.7826400000000007  29.9219399999999990","ZM"
"GB-1-203551","Implementation","Kasama","Kasama,Kasama,Northern,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-10.2057800000000010  31.1892099999999990","ZM"
"GB-1-203551","Implementation","Kalabo","Kalabo,Kalobo,Western,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-14.9703199999999990  22.6810699999999980","ZM"
"GB-1-203551","Implementation","Lusaka","Lusaka,Lusaka,Lusaka,Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-15.4148999999999990  28.2809099999999990","ZM"
"GB-1-203816","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-203816","Implementation","Zambia","Zambia","http://www.opengis.net/def/crs/EPSG/0/4326","-13.4588500000000000  27.7881000000000000","ZM"
"GB-1-202107","Implementation","Harare","Harare,Harare,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.8243800000000010  31.0499399999999990","ZW"
"GB-1-202107","Implementation","Chitungwiza","Chitungwiza,Harare,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-18.0231500000000010  31.0563600000000020","ZW"
"GB-1-202107","Implementation","Chegutu","Chegutu,Mashonaland West,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-18.1310900000000000  30.1491599999999980","ZW"
"GB-1-202107","Implementation","Kwekwe","Kwekwe,Midlands,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-18.9340000000000010  29.8050000000000000","ZW"
"GB-1-202107","Implementation","Masvingo","Masvingo,Masvingo,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-20.0668200000000000  30.8402800000000000","ZW"
"GB-1-202293","Implementation","Chibi","Chibi,Masvingo,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-20.3218999999999990  30.5080600000000000","ZW"
"GB-1-202293","Implementation","Gokwe","Gokwe,Midlands,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-18.2058000000000000  28.9282200000000000","ZW"
"GB-1-202293","Implementation","Zvimba","Zvimba,Mashonaland West,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.7081699999999990  30.1789600000000000","ZW"
"GB-1-202293","Implementation","Buhera","Buhera,Manicaland,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-19.3396700000000020  31.4363700000000000","ZW"
"GB-1-202293","Implementation","Makoni","Makoni,Manicaland,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-18.6121799999999990  32.3933200000000030","ZW"
"GB-1-202293","Implementation","Epworth","Epworth,Harare,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.8817699999999990  31.1302600000000000","ZW"
"GB-1-202293","Implementation","Zvishavane","Zvishavane,Midlands,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-20.3163300000000010  30.0550000000000000","ZW"
"GB-1-202293","Implementation","Umguza","Umguza,Matabeleland South,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-20.2043100000000000  28.7155899999999990","ZW"
"GB-1-202293","Implementation","Mwenezi District","Mwenezi District,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-21.5000000000000000  31.0000000000000000","ZW"
"GB-1-202293","Implementation","Binga","Binga,Matabeleland North,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.6145299999999980  27.3736600000000010","ZW"
"GB-1-202293","Implementation","Bindura","Bindura,Mashonaland Central,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.3043200000000010  31.3279999999999990","ZW"
"GB-1-202293","Implementation","Chitungwiza","Chitungwiza,Harare,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-18.0231500000000010  31.0563600000000020","ZW"
"GB-1-202293","Implementation","Mudzi","Mudzi,Mashonaland East,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.0362200000000000  32.7936100000000010","ZW"
"GB-1-202293","Implementation","Bulilimamangwe District","Bulilimamangwe District,Matabeleland South,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-20.7500000000000000  27.9166999999999990","ZW"
"GB-1-202293","Implementation","Bulawayo","Bulawayo,Bulawayo,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-20.1305000000000010  28.5797999999999990","ZW"
"GB-1-202293","Implementation","Harare","Harare,Harare,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.8243800000000010  31.0499399999999990","ZW"
"GB-1-202293","Implementation","Goromonzi","Goromonzi,Mashonaland East,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.8685399999999990  31.3514799999999990","ZW"
"GB-1-202293","Implementation","Rushinga","Rushinga,Mashonaland Central,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-16.6378300000000010  32.0148700000000020","ZW"
"GB-1-202293","Implementation","Lake Kariba","Lake Kariba,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.0688000000000000  28.0076900000000000","ZM"
"GB-1-202351","Implementation","Mutare","Mutare,Manicaland,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-18.9574399999999980  32.6600499999999980","ZW"
"GB-1-202351","Implementation","Mazowe","Mazowe,Mashonaland Central,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.0279600000000000  30.8504499999999990","ZW"
"GB-1-202351","Implementation","Goromonzi","Goromonzi,Mashonaland East,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.8685399999999990  31.3514799999999990","ZW"
"GB-1-202351","Implementation","Shamva","Shamva,Mashonaland Central,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.2960099999999990  31.5616699999999990","ZW"
"GB-1-202351","Implementation","Marondera","Marondera,Mashonaland East,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-18.1993100000000010  31.5482300000000000","ZW"
"GB-1-202351","Implementation","Hurungwe","Hurungwe,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-16.5000000000000000  29.5000000000000000","ZW"
"GB-1-202351","Implementation","Murewa","Murewa,Mashonaland East,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.6498899999999990  31.7787499999999990","ZW"
"GB-1-202351","Implementation","Mutoko","Mutoko,Mashonaland East,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-17.5013900000000010  32.2650099999999970","ZW"
"GB-1-202351","Implementation","Zaka","Zaka,Masvingo,Zimbabwe","http://www.opengis.net/def/crs/EPSG/0/4326","-20.3258800000000020  31.5122100000000000","ZW"
