IATI-Identifier, location name, description, point srs name, coordinates
GB-1-107370,Pirgachha,Pirgachha, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.6556980000000010  89.4032631000000040
GB-1-107370,Badarganj,Badarganj, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.6635610000000010  89.0520020000000020
GB-1-107370,Rangpur,Rangpur, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7503509000000010  89.2558980000000020
GB-1-107370,Kaunia,Kaunia, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7741665000000000  89.4316601000000020
GB-1-107370,Taraganj Upazila,Taraganj Upazila, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7780176999999990  89.0370477000000020
GB-1-107370,Saidpur,Saidpur, Nilphamari, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7833332999999990  88.9000000000000060
GB-1-107370,Gangachara,Gangachara, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.8560233000000000  89.2229470999999990
GB-1-107370,Pirganj,Pirganj, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.8590909999999990  88.3555530000000000
GB-1-107370,Kishoreganj,Kishoreganj, Nilphamari, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.8992600000000020  89.0306929999999990
GB-1-107370,Nilphamari,Nilphamari, Nilphamari, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.9416666999999990  88.8466667000000000
GB-1-107370,Jaldhaka Upazila,Jaldhaka Upazila, Nilphamari, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.0142966000000020  88.9988098000000040
GB-1-107370,Domar,Domar, Nilphamari, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1063350000000010  88.8222200000000020
GB-1-107370,Dimla ,Dimla, Nilphamari, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1504493999999990  88.9267945000000000
GB-1-107371,Gosairhat,Gosairhat, Shariatpur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.0988395000000000  90.4525954000000070
GB-1-107371,Damudya,Damudya, Shariatpur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.1331169000000010  90.4419828000000050
GB-1-107371,Lohagara,Lohagara, Narail, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.1824841000000000  89.6510504000000030
GB-1-107371,Shariatpur,Shariatpur, Shariatpur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.2197029000000010  90.3501258000000010
GB-1-107371,Laksam,Laksam, Comilla, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.2384300000000010  91.1233100999999980
GB-1-107371,Dighinala,Dighinala, Khagrachhari, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.2408468000000000  92.0640687000000070
GB-1-107371,Panchhari,Panchhari, Khagrachhari, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.3024586000000010  91.8977131000000040
GB-1-107371,Chandina,Chandina, Comilla, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.4892481000000010  91.0083637000000040
GB-1-107371,Daudkandi,Daudkandi, Comilla, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.5339868999999990  90.7212109999999970
GB-1-107371,Debidwar,Debidwar, Comilla, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.6114536999999980  90.9772873999999940
GB-1-107371,Muradnagar,Muradnagar, Comilla, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.6444894999999990  90.9271367000000050
GB-1-107371,Homna,Homna, Comilla, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.6720879999999990  90.7770529000000010
GB-1-107371,Meherpur,Meherpur, Meherpur, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7744010000000010  88.6414029999999970
GB-1-107371,Banchharampur,Banchharampur, Brahmanbaria, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.7760801999999990  90.8032180999999950
GB-1-107371,Gangni,Gangni, Meherpur, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8206519000000010  88.7421831000000050
GB-1-107371,Akhaura,Akhaura, Brahmanbaria, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8599999999999990  91.2099999000000000
GB-1-107371,Nabinagar,Nabinagar, Brahmanbaria, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.8874029999999990  90.9707164999999950
GB-1-107371,Narsingdi,Narsingdi, Narsingdi, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9192670999999990  90.7176491999999970
GB-1-107371,Sujanagar,Sujanagar, Pabna, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9421529000000000  89.4210135999999950
GB-1-107371,Raipura,Raipura, Narsingdi, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9898251999999990  90.8746636000000050
GB-1-107371,Pabna,Pabna, Pabna, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0065800000000000  89.2441330000000050
GB-1-107371,Ashuganj,Ashuganj, Brahmanbaria, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0300000000000010  91.0100000000000050
GB-1-107371,Bera,Bera, Pabna, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0765630000000000  89.6145700000000010
GB-1-107371,Santhia,Santhia, Pabna, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0867143000000010  89.5238106999999990
GB-1-107371,Belabo,Belabo, Narsingdi, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.1066466999999990  90.8514301000000020
GB-1-107371,Chauhali,Chauhali, Sirajganj, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.2043399000000010  89.7450869999999980
GB-1-107371,Chatmohar,Chatmohar, Pabna, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.2270043999999980  89.2906602999999990
GB-1-107371,Kamalganj,Kamalganj, Moulvibazar, Sylhet District, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.2986718999999990  91.8903882000000040
GB-1-107371,Kamarkhanda Upazila,Kamarkhanda Upazila, Sirajganj, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.3931712000000010  89.6534029000000030
GB-1-107371,Tarash,Tarash, Sirajganj, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4308914000000000  89.3724768999999950
GB-1-107371,Kazipur Mor,Kazipur Mor, Sirajganj, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4542158000000000  89.6902209999999940
GB-1-107371,Raiganj Upazila,Raiganj Upazila, Sirajganj, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4997791000000010  89.5308902999999960
GB-1-107371,Rajnagar,Rajnagar, Moulvibazar, Sylhet Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.5042399999999990  91.8651200000000050
GB-1-107371,Nandail,Nandail, Mymensingh, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.5687223000000010  90.6903528999999930
GB-1-107371,Chapai Nawabganj,Chapai Nawabganj, Chapai Nawabganj, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.5900900000000000  88.2709430000000030
GB-1-107371,Fulbaria,Fulbaria, Mymensingh, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6249931000000010  90.2666990000000030
GB-1-107371,Shibganj,Shibganj, Chapai Nawabganj, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6837476000000000  88.1571935000000050
GB-1-107371,Sulla ,Sulla , Sunamganj, Sylhet Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6858995999999990  91.2772036000000070
GB-1-107371,Alikadam Upazila,Alikadam Upazila, Bandarban, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 21.6008590000000000  92.4208713000000020
GB-1-107371,Thanchi ,Thanchi , Bandarban, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 21.8238750999999990  92.4034309000000040
GB-1-107371,Ruma ,Ruma , Bandarban, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.0554838999999990  92.3646569000000000
GB-1-107371,Bandarban,Bandarban, Bandarban, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.1999999999999990  92.2166670000000010
GB-1-107371,Kaptai,Kaptai, Rangamati, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.5004063999999990  92.2162881999999940
GB-1-107371,Belaichari,Belaichari, Rangamati, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.5223410000000010  92.3039399999999970
GB-1-107371,Jurachari ,Jurachari , Rangamati, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.6682557000000000  92.3836840000000020
GB-1-107371,Kawkhali Upazila,Kawkhali Upazila, Rangamati, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.6788567999999980  92.0077316000000000
GB-1-107371,Barkal,Barkal, Rangamati, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.7215810000000000  92.3998030000000060
GB-1-107371,Manikchhari,Manikchhari, Khagrachhari, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.8299999000000010  91.8400000000000030
GB-1-107371,Naniarchar Upazila,Naniarchar Upazila, Rangamati, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.8453787000000010  92.0273190000000060
GB-1-107371,Langadu,Langadu, Rangamati, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.8993299999999990  92.1534580000000010
GB-1-107371,Mahalchari,Mahalchari, Khagrachhari, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.9316977000000010  92.0297680000000040
GB-1-107371,Ramgarh,Ramgarh, Khagrachhari, Chittagong Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 22.9946547000000020  91.7417142999999980
GB-1-107371,Kalia,Kalia, Narail, Khulna Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.0409693000000000  89.6263416000000030
GB-1-107371,Ishwarganj,Ishwarganj, Mymensingh, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6863864000000000  90.5991041999999990
GB-1-107371,Barlekha,Barlekha, Moulvibazar, Sylhet Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.7072720000000000  92.1917018000000040
GB-1-107371,Muktagacha,Muktagacha, Mymensingh, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.7660178000000000  90.2561364999999970
GB-1-107371,Gomastapur Upazila,Gomastapur Upazila, Chapai Nawabganj, Rajshahi Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8717676999999990  88.3821989000000060
GB-1-107371,Phulpur,Phulpur, Mymensingh, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.9542132999999990  90.3630670000000010
GB-1-107371,Nakla,Nakla, Sherpur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.9678951000000000  90.1787657000000000
GB-1-107371,Dharmapasha Upazila,Dharmapasha Upazila, Sunamganj, Sylhet Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.0195209000000000  91.0011901999999960
GB-1-107371,Dowarabazar,Dowarabazar, Sunamganj, Sylhet Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.0488725000000020  91.5559774999999970
GB-1-107371,Dhobaura,Dhobaura, Mymensingh, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.0799999000000010  90.5100000000000050
GB-1-107371,Nalitabari,Nalitabari, Sherpur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.0902689999999990  90.1954269999999950
GB-1-107371,Tahirpur,Tahirpur, Sunamganj, Sylhet Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.0990489000000000  91.1755002000000020
GB-1-107371,Bishwambarpur ,Bishwambarpur , Sunamganj, Sylhet Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.1009214000000010  91.2982643000000000
GB-1-107371,Gobindaganj Upazila,Gobindaganj Upazila, Gaibandha, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.1404178000000020  89.4363910000000000
GB-1-107371,Sreebardi Upazila,Sreebardi Upazila, Sherpur, Dhaka Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.1651902999999990  89.9440060999999960
GB-1-107371,Palashbari,Palashbari, Gaibandha, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.2793867000000000  89.3535198000000010
GB-1-107371,Gaibandha,Gaibandha, Gaibandha, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.3262810000000020  89.5449370000000040
GB-1-107371,Badarganj,Badarganj, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.6635610000000010  89.0520020000000020
GB-1-107371,Rangpur,Rangpur, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7503509000000010  89.2558980000000020
GB-1-107371,Taraganj Upazila,Taraganj Upazila, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7780176999999990  89.0370477000000020
GB-1-107371,Gangachara,Gangachara, Rangpur, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.8560233000000000  89.2229470999999990
GB-1-107371,Debiganj,Debiganj, Panchagarh, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1183333000000000  88.7600000000000050
GB-1-107371,Panchagarh,Panchagarh, Panchagarh, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.3328090000000010  88.5534210000000000
GB-1-107371,Tentulia,Tentulia, Panchagarh, Rangpur Division, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.4953542999999990  88.3409338000000020
GB-1-107398,Aditmari Upazila,Aditmari, Lalmonirhat, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.9218264000000000  89.3795834999999950
GB-1-107398,Bakshiganj,Bakshiganj, Jamalpur, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.2007067999999990  89.8598618999999990
GB-1-107398,Belkuchi,Belkuchi, Sirajganj, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.2952157000000000  89.6980719000000020
GB-1-107398,Bera Upazila,Bera, Pabna, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0765689000000020  89.6169246000000040
GB-1-107398,Bhuapur,Bhuapur, Tangail, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4603521000000010  89.8727291999999950
GB-1-107398,Bhurungamary,Bhurungamari, Kurigram, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1089774000000010  89.6698657999999970
GB-1-107398,Char Rajibpur,Char Rajibpur, Kurigram, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.3620951000000010  89.7673254999999980
GB-1-107398,Chauhali,Chauhali, Sirajganj, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.2043399000000010  89.7450869999999980
GB-1-107398,Chilmari,Chilmari, Kurigram, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.5810414000000000  89.6616352000000060
GB-1-107398,Dewanganj,Dewanganj, Jamalpur, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.1501981000000010  89.7684981999999960
GB-1-107398,Dhunat,Dhunat, Bogra, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6779693999999990  89.5403278999999940
GB-1-107398,Dimla Sadar,Dimla, Nilphamari, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1384224000000000  88.9481877999999990
GB-1-107398,Fulchhari,Fulchhari, Gaibandha, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.3115169999999980  89.6208240999999930
GB-1-107398,Gaibandha Sadar Upazila,Gaibandha Sadar, Gaibandha, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.3317164999999990  89.5921325999999990
GB-1-107398,Gangachara,Gangachara, Rangpur, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.8560233000000000  89.2229470999999990
GB-1-107398,Hatibanda,Hatibanda, Lalmonirhat, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.1422221000000010  89.1348696999999960
GB-1-107398,Islampur,Islampur, Jamalpur, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.1101822000000010  89.7743612999999950
GB-1-107398,Jaldhaka Upazila,Jaldhaka, Nilphamari, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.0388248000000000  89.0008878000000010
GB-1-107398,Kaliganj Upazila,Kaliganj, Lalmonirhat, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.3706470000000020  89.1590738000000020
GB-1-107398,Kalihati,Kalihati, Tangail, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.3905944999999990  89.9930051999999990
GB-1-107398,Kaunia,Kaunia, Rangpur, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7741665000000000  89.4316601000000020
GB-1-107398,Kazipur Upazila,Kazipur, Sirajganj, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6795399999999990  89.6761178999999940
GB-1-107398,Kurigram Sadar Upazila,Kurigram Sadar, Kurigram, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.8323916999999990  89.6937130999999970
GB-1-107398,Lalmonirhat Sadar,Lalmonirhat Sadar, Lalmonirhat, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.9216315000000000  89.4497073000000000
GB-1-107398,Nagarpur,Nagarpur, Tangail, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0576706999999990  89.8762377000000040
GB-1-107398,Nageshwari,Nageshwari, Kurigram, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.9642197999999990  89.6957222000000060
GB-1-107398,Pabna,Pabna Sadar, Pabna, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.0065800000000000  89.2441330000000050
GB-1-107398,Patgram,Patgram, Lalmonirhat, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 26.3466951000000020  89.0191281000000030
GB-1-107398,Phulbari,Phulbari, Kurigram, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.9490674000000010  89.5521217000000010
GB-1-107398,Pirgachha,Pirgacha, Rangpur, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.6556980000000010  89.4032631000000040
GB-1-107398,Rajarhat Upazila,Rajarhat, Kurigram, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.7912895999999990  89.5422649000000060
GB-1-107398,Raumari Upazila,Raumari, Kurigram, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.5842944000000010  89.8261069999999930
GB-1-107398,Saghatta Upazila,Saghatta, Gaibandha, Rangpur, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 25.1357257999999990  89.5738506000000000
GB-1-107398,Sariakandi,Sariakandi, Bogra, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.8887731000000020  89.5709844000000000
GB-1-107398,Sarishabari,Sarishabari, Jamalpur, Dhaka, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.6139300000000000  89.8034130000000060
GB-1-107398,Shahjadpur,Shahjadpur, Sirajganj, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.1746142000000010  89.5957281000000020
GB-1-107398,Sirajgonj Sadar Upazila,Sirajganj Sadar, Sirajganj, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 24.4895782000000000  89.6907520000000030
GB-1-107398,Sujanagar Upazila,Sujanagar, Pabna, Rajshahi, Bangladesh,http://www.opengis.net/def/crs/EPSG/0/4326, 23.9005897999999990  89.5222664000000070
